makibaalice,4.0,好,2018年3月18日,做工蛮好的，就是刷新时闪屏不大习惯，还有标记不是最灵活。现在的实体书质量越来越...所以除了特别喜欢的或者质量好的，还是买电子书吧，也节约空间。
z,5.0,电纸书目前用得不错了，亚马逊快递员服务有待改进,2018年6月24日,这次真是一个心塞的体验，实话说，并不是亚马逊产品本身，而是这个送快递的小哥，服务态度真让人心塞，首先去取快递的时候我还没解释，他就满嘴抱怨，连解释的机会的不给，实在无语，其次他说我不尊重快递员，不接电话，态度不好…我想问手机不在身边，当拿起手机时赶不上最后一通电话，我还不到一分钟就立即回拨电话给他，手头忙，一时走不开，叫他先等10分钟，就去拿，毕竟是上千元的物品，他回复我，他不等了，就放门卫，我对他说，不能等一下吗，万一物品破损我没当场验收，我不收货。他就在马不停蹄的问要多久，要多久。我回复尽快，10分钟以内。他还再不停的抱怨。小哥，你这样通话抱怨时间都足够我整理好手头的东西下楼领物品了。更奇葩的是我一到，第一句我就说不尊重他，电话要他等10几分钟，我想说，我敢肯定电话里我只要他等10分钟以内，下去领物品，整个流程时间都不到10分钟，哪来的10几分钟，我有留意手机。他后面一堆抱怨，连解释的机会都不给人，不就是要你等一下，又不是很久，毕竟是贵重物品，又没大声恐吓你，又没骂你，小哥你就一堆怨言，连给别人说话的时间都没有，最后最后，我就直接不说话走人了。。。消费者从拍下商品到领到商品的这一个过程，任何一环节做不到位，都会影响消费者对商家体验和印象。对于经常网购的我而言，这次的体验又一次加深隔阂，不是冲着亚马逊自家的产品，假货少，才购买的，何必受这快递小哥的气…那么多网店，不是只有亚马逊一家…如今这时代服务跟不去好，管理不到位，会慢慢流失客源的…话虽不好听，还是老话，良药苦口，但愿亚马逊在这方面能有改进…对于经常购物不评价的我而言，居然打那么字，只能说气过头了…
加菲熊,5.0,越来越喜欢,2017年7月18日,老实说，第一台买的时候还不是很满意。但是用过一段时间后，对其最重要功能----读书的功能还是很满意的，现在每天睡前都读
ZHOU,4.0,看书足够,2016年6月14日,"499用了几天换的这款，有背光要方便许多，光线稍暗一点499那个就没法看，联wifi很快，同步个书啥的还行，要是用自代浏览器上网那就算了，字太小还无法设置，虽然可以用手指开合来放大缩小，还是很不方便，翻页闪屏有一点，看几天就习惯了，现在只是通过电脑连接传书，或在亚马逊买电子书，挺方便，最好是支持的格式，txt传过去，时不时缺字少句，来回翻几下又有了，关于待机，这次充满电算起来看了一共看了有13,4个小时，还有点电。提点意见，机器背面容易粘手指印，边框能否窄点，都比7寸平板宽了。"
筱筱,4.0,不错，挺棒的,2016年10月10日,在跟刚发布不久的升级版基础款之间徘徊很久后决定入手这款，一拿到手就开始看，感觉真的很棒，而且有内置灯在光线较暗的地方可以调节根据经验来说还是比较好的，电池使用时间也很长，以后要多多读书了，不过免费借阅图书太少了，希望可以多增加一些，还有就是收到快件的时候感觉包装太随意了，其它的继续体验再看看
农夫,4.0,第二本了~有点小不满~美亚才119刀~~,2015年8月21日,最郁闷的是刚买kpw。九百多。。。到手的时候再微信上炫耀一下，继而 受到我老表无情的打击~~他同事在美国带回来才119刀~~~算算差200多呢，大约30%呢~~~~这可是我一个月的早餐啃面包省下了的真金白银呀~~~~再说就是泪了~不过话说回来~价格再贵~~也不应该成为你读书的障碍，毕竟，在地铁上，那些拿平板在粗鲁的搓游戏~和那些拿着kindle在优雅地看书的。你会做那一个呢？
Tenor Xiang,2.0,店大欺客，并没有收到货物 并且不处理退款推卸责任诈骗集团？？,2018年6月20日,6月10日买了kindle，快递打电话不方便送学校放在了门口水箱里，回家什么都没有，不清楚是送到了？还是货品丢失？联系亚马逊货品丢失本人并未签收，亚马逊让跟快递协商自行解决？通过不断升级反馈客服给出的答复是不清楚不确定会反馈，反馈了几天给出让消费者自行承担，在亚马逊买东西全凭运气？？亚马逊推给快递，快递推给消费者，亚马逊合作的快递公司没有义务监管处理？？？诈骗集团？？消费者拿你没有办法？？已经投诉315 ，工商表示也需要协商解决，35个工作日给答复，现在的态度是协商解决么？？你老大 谁都拿你没办法！！你老大 你美国一哥 来中国欺压消费者！！
先生,2.0,待机时间大幅度退步，操作发音慢,2018年10月1日,和kindle touch比，待机时间太短了，一个星期就出现电池叹号无法开机的情况，kindle touch一个月插上电就能使用；kpw的操作也很慢，本来以为是kindle touch的升级版，现在发现除了阅读灯基本是个降级版
弗朗克尔,5.0,用了才知道很好,2016年2月1日,看着眼睛不累不痛，有背光就是好，晚上看实在舒服。字真的跟纸书一个级别。不过用一两个月后发现机子有点卡，由其是在在线买书时有时就完全卡死在确认付款这里，每次都要重新启动，是我买的书下了太多还是系统问题词，不会是内存不够吧，还有就是wifi有链接时不时掉线或联不上，可手机能连上，除了这述两点不满意外，其它非常满意
斩影,5.0,第一次买KD,2018年4月6日,超乎意料的满意，之前买的时候周围没有人买这玩意，怕买上当，在网上查了一个星期的资料，网友说的大多数都是买了就不用了，总归一点就是自己不喜欢看书，所以新鲜感一过就把设备闲置起来。但是对我来说不存在的，我一天阅读时间是3小时起，以前都用手机看书，时间长了眼睛疼（也不是说KD看的就不疼了，只不过对比手机而言，这个对眼睛的伤害要小很多），买书的时候亚马逊还送了我50元电子书券，挺贴心的。友情提示一下刚入手的书友，一次不要放太多书哦，放几本就好。看完再下，电子书的费用要低于纸质书，为什么我要买KD，今年回老家，有5箱书抬出来晒，有两箱被虫蛀了，挺可惜的，因为常年不在家中，存书并没有得到很好的保存，所以以后会减少纸质书的购买。KD电池的使用时间应该在20小时左右，出差啊，旅途坐车什么的，足矣，没有网络也可以正常使用呢，希望我的回答可以帮到大家！
Kindle 客户,5.0,背光，绝对值得拥有。,2015年7月31日,把亮度调到最低，除了在阳光充足或日光灯直射下才能正常看。真心不知道那些推荐买499没背光的人怎么看书的，不怕眼睛瞎了吗？大家可以试试手机下载kindle阅读工具，然后把亮度调最低，阅读一段时间试试，就知道了。（有背光，绝对物有所值！！！）
喵小贱,5.0,kindle可能是我网购生涯最满意的商品,2018年9月20日,买了之后黑屏，可以充电但就是不显示，联系客服换了一个（都是换的旧的），对客服的服务真的没得说很满意。kindle也非常满意，买了一年，基本上一个月2到3本书吧，电子书确实划算，又买了unlimited包年，好书不断。另外最重要的一点，保值！！不管什么时候买，就是不掉价，这让我非常欣慰。回想一下，在京东淘宝天猫买的其他商品无论数码电子服饰果断时间都会掉价，而kindle依然坚挺。
OLAY,1.0,失望透顶！,2018年10月17日,刚买几天，就出现新一代版本，联系客服退货，客服以过七天没办法退货为理由，我这是刚超过一天，而且也是亚马逊没有提前发布新版kindle的通知才导致，客服态度很不好，还直接挂我电话，对这种服务和购买体验实在很失望！
Charles Yeung,5.0,方便实用的开启阅读体验,2017年12月14日,想买这个阅读器已经很久了，身边的朋友很多都买了，终于在双十二入手。除了有礼品外，最让我心动的还是阅读体验。曾经一度在犹豫，用这个机器看书会不会破坏看纸质书最初的感受和情怀，直到有一天看到网友评论说你没有经历过搬家搬书的苦恼就不知道Kindle有多方便，真的是这样的。方便实用的开启阅读体验咯。
亚马逊客户,5.0,一次不错的购物体验。,2015年11月18日,"刚开始纠结于kindle Paperwhite与kindle Voyage,后来入了Paperwhite.手感挺好，有背光可以有效保护视力，看书不会太累。比之前的kindle3小了很多。偶尔卡顿，但在可接受的范围内。耗电有点快，5天就没电了。可能一开始下载东西比较多的缘故吧。看小说什么的超方便。"
风惜云,5.0,远离手机游戏,2017年12月26日,种草很久了，看到有活动就入手了。作为一个手机看书党，真心觉得眼睛受累，如今有了kindle，感觉可以多看很多书了。页面切换确实不如手机流畅，但是还是可以接受的，就是有时跳页，经常要来回翻，可能是我自己下载的格式关系。整体来说，体验结果很棒。弱弱问下，电子书券多久会到呢？
变成盲的鱼,5.0,还送了保护套,2018年5月21日,刚好碰上活动，买kpw送保护套。保护套的颜色很小清新，适合夏天使用，感觉蛮好的。白色的kindle颜值很高，不过触屏反应确实没那么灵敏，有点迟缓。背光灯底部有点漏光，但是完全不影响。非常适合我这种喜欢看电子书的人。
零箩,5.0,情话说与kindle听,2018年9月8日,情话说与痴人听。没买kindle之前就在无比期待地盼望，到手了之后有一种满足发自内心流淌了全身。开始的时候爱不释手，但最近我翻开它的次数少了很多，因为种种的个人因素，但不妨碍我爱它。因为kindle染上了屯书之瘾，收集了一堆大家经典，真正读完的其实不过一二罢了，但无妨碍我爱它。kindle书店里的电子书大部分都要软妹币的，免费的种类少而无从选择，这大概就是比较难过的地方了。哭唧唧。
燕,4.0,物流快 亚马逊慢,2017年12月21日,新入手kindle，实物发货灰常灰常快，隔天就到了。问题是，承诺送的购书券就很慢很慢很慢…… 导致kindle到手，要忍住不买书，询过客服之后，开始漫长的等待… 还没到还没到
亚马逊买家,5.0,物超所值。,2017年7月20日,物超所值。很好地满足了我碎片时间阅读的需要。大小大概较iPad mini4小了一整圈，单手翻页蛮方便，好评。另外，几天用下来，感觉kindle的对比度并不像纸书那么高，光线有点暗的话不开阅读灯就有些累眼，毕竟它不是纸...所以个人认为选这款带阅读灯的是有必要的。总之还是要根据需求合理选择，希望能给其他买家一些参考吧。
鲸鱼,5.0,喜欢,2017年11月21日,嘻嘻嘻，本来想买白色的，结果没注意买了一个黑色，所以打开包装的时候有些小失望，不过经典的黑色也是不错的，所以留了下来，除了偶尔觉得反应有些迟钝，然后还是得花钱买电纸书有些麻烦以外，还是很喜欢的，携带方便，不伤眼睛，包里放一个这个又轻又薄，却等于带了很多本书。推荐啊！督促自己多看书！
fchang,5.0,好东西值得推荐,2018年2月26日,自己的kindle用了好几年了。这次买一台来送人。小朋友很满意她的生日礼物。新版的速度比我的老的速度反应要快，容量也是更大了。可是我自己的也用不坏，不然就也换一台
古少鹏,5.0,方便携带、存储量大、查找资料速度快,2018年4月24日,买的书越来越多，家里已经放不下了，Kindle正好满足了我这一要求；Kindle Paperwhite的清晰度确实比普通版的高好多，本来已经有一个普通版的了，看到别的朋友买了Kindle Paperwhite，决定再买一个看Kindle Paperwhite和看手机比，心里平静了好多，不再受不期而遇的信息骚扰，不再担心冷不丁的来一个电话，不再担心三两个小时就没电
